Driver,DriverName,Team,Session,LapNumber,Stint,Compound,LapTime_s,Sector1Time_s,Sector2Time_s,Sector3Time_s
HAM,HAM,Mercedes,FP2,13.0,2.0,SOFT,89.619,26.689,37.453,25.477
HAM,HAM,Mercedes,FP2,14.0,2.0,SOFT,99.11,23.993,49.871,25.246
HAM,HAM,Mercedes,FP2,15.0,2.0,SOFT,110.21,18.922,50.667,40.621
HAM,HAM,Mercedes,FP2,16.0,2.0,SOFT,86.28,22.206,42.722,21.352
HAM,HAM,Mercedes,FP2,17.0,2.0,SOFT,71.466,18.667,33.838,18.961
HAM,HAM,Mercedes,FP2,18.0,2.0,SOFT,118.809,29.918,66.56,22.331
HAM,HAM,Mercedes,FP2,20.0,3.0,MEDIUM,81.904,24.278,37.271,20.355
HAM,HAM,Mercedes,FP2,21.0,3.0,MEDIUM,76.307,20.042,36.166,20.099
HAM,HAM,Mercedes,FP2,22.0,3.0,MEDIUM,76.133,19.828,36.125,20.18
HAM,HAM,Mercedes,FP2,23.0,3.0,MEDIUM,75.968,19.997,35.881,20.09
HAM,HAM,Mercedes,FP2,24.0,3.0,MEDIUM,76.223,19.914,35.968,20.341
HAM,HAM,Mercedes,FP2,25.0,3.0,MEDIUM,76.461,20.031,36.169,20.261
HAM,HAM,Mercedes,FP2,26.0,3.0,MEDIUM,76.519,20.157,36.1,20.262
HAM,HAM,Mercedes,FP2,27.0,3.0,MEDIUM,81.272,20.204,37.005,24.063
HAM,HAM,Mercedes,FP2,28.0,3.0,MEDIUM,77.068,20.113,36.499,20.456
HAM,HAM,Mercedes,FP2,29.0,3.0,MEDIUM,78.086,20.27,36.97,20.846
HAM,HAM,Mercedes,FP2,30.0,3.0,MEDIUM,78.452,20.386,37.139,20.927
SAI,SAI,Ferrari,FP2,1.0,1.0,MEDIUM,108.184,39.725,42.465,25.994
SAI,SAI,Ferrari,FP2,2.0,1.0,MEDIUM,79.81,20.395,37.159,22.256
SAI,SAI,Ferrari,FP2,3.0,1.0,MEDIUM,74.353,19.594,35.137,19.622
SAI,SAI,Ferrari,FP2,4.0,1.0,MEDIUM,111.217,30.127,51.624,29.466
SAI,SAI,Ferrari,FP2,5.0,1.0,MEDIUM,102.356,19.977,40.396,41.983
SAI,SAI,Ferrari,FP2,6.0,2.0,MEDIUM,97.247,25.912,42.617,28.718
SAI,SAI,Ferrari,FP2,7.0,2.0,MEDIUM,73.278,19.304,34.681,19.293
SAI,SAI,Ferrari,FP2,8.0,2.0,MEDIUM,110.416,32.798,51.766,25.852
SAI,SAI,Ferrari,FP2,9.0,2.0,MEDIUM,72.999,19.041,34.405,19.553
SAI,SAI,Ferrari,FP2,10.0,2.0,MEDIUM,108.025,30.856,51.215,25.954
SAI,SAI,Ferrari,FP2,11.0,2.0,MEDIUM,72.738,19.012,34.348,19.378
SAI,SAI,Ferrari,FP2,12.0,2.0,MEDIUM,125.836,38.105,63.408,24.323
SAI,SAI,Ferrari,FP2,13.0,2.0,MEDIUM,72.938,19.083,34.59,19.265
SAI,SAI,Ferrari,FP2,15.0,3.0,SOFT,93.836,28.818,38.675,26.343
SAI,SAI,Ferrari,FP2,16.0,3.0,SOFT,72.249,18.883,33.853,19.513
SAI,SAI,Ferrari,FP2,17.0,3.0,SOFT,134.01,37.319,73.955,22.736
SAI,SAI,Ferrari,FP2,18.0,3.0,SOFT,102.184,24.162,54.534,23.488
SAI,SAI,Ferrari,FP2,19.0,3.0,SOFT,71.962,18.88,34.004,19.078
SAI,SAI,Ferrari,FP2,20.0,3.0,SOFT,136.165,32.755,70.688,32.722
SAI,SAI,Ferrari,FP2,21.0,3.0,SOFT,87.049,20.956,43.563,22.53
SAI,SAI,Ferrari,FP2,22.0,3.0,SOFT,72.014,18.833,34.077,19.104
SAI,SAI,Ferrari,FP2,23.0,3.0,SOFT,106.837,31.729,52.568,22.54
SAI,SAI,Ferrari,FP2,24.0,3.0,SOFT,102.414,19.129,57.745,25.54
SAI,SAI,Ferrari,FP2,26.0,4.0,MEDIUM,84.578,25.039,38.066,21.473
SAI,SAI,Ferrari,FP2,27.0,4.0,MEDIUM,80.698,20.17,38.074,22.454
SAI,SAI,Ferrari,FP2,28.0,4.0,MEDIUM,75.601,19.822,35.61,20.169
SAI,SAI,Ferrari,FP2,29.0,4.0,MEDIUM,75.669,19.941,35.546,20.182
SAI,SAI,Ferrari,FP2,30.0,4.0,MEDIUM,82.478,19.871,40.17,22.437
SAI,SAI,Ferrari,FP2,31.0,4.0,MEDIUM,75.531,19.966,35.505,20.06
SAI,SAI,Ferrari,FP2,32.0,4.0,MEDIUM,75.102,19.798,35.328,19.976
SAI,SAI,Ferrari,FP2,33.0,4.0,MEDIUM,83.724,19.949,42.938,20.837
SAI,SAI,Ferrari,FP2,34.0,4.0,MEDIUM,74.984,19.888,35.141,19.955
SAI,SAI,Ferrari,FP2,35.0,4.0,MEDIUM,143.068,20.167,49.734,73.167
RUS,RUS,Mercedes,FP2,1.0,1.0,MEDIUM,91.725,28.857,40.372,22.496
RUS,RUS,Mercedes,FP2,2.0,1.0,MEDIUM,81.151,21.812,37.749,21.59
RUS,RUS,Mercedes,FP2,3.0,1.0,MEDIUM,81.047,20.002,36.967,24.078
RUS,RUS,Mercedes,FP2,4.0,1.0,MEDIUM,74.024,19.472,34.924,19.628
RUS,RUS,Mercedes,FP2,5.0,1.0,MEDIUM,93.371,22.452,46.477,24.442
RUS,RUS,Mercedes,FP2,6.0,1.0,MEDIUM,73.319,19.183,34.716,19.42
RUS,RUS,Mercedes,FP2,7.0,1.0,MEDIUM,88.269,18.911,38.561,30.797
RUS,RUS,Mercedes,FP2,8.0,1.0,MEDIUM,109.991,32.203,52.456,25.332
RUS,RUS,Mercedes,FP2,9.0,1.0,MEDIUM,81.459,19.546,40.245,21.668
RUS,RUS,Mercedes,FP2,10.0,1.0,MEDIUM,73.249,18.924,34.697,19.628
RUS,RUS,Mercedes,FP2,12.0,2.0,MEDIUM,127.04,25.528,40.573,60.939
RUS,RUS,Mercedes,FP2,13.0,3.0,SOFT,100.405,31.722,41.619,27.064
RUS,RUS,Mercedes,FP2,14.0,3.0,SOFT,73.205,19.038,34.653,19.514
RUS,RUS,Mercedes,FP2,15.0,3.0,SOFT,100.662,28.598,49.945,22.119
RUS,RUS,Mercedes,FP2,16.0,3.0,SOFT,72.26,18.793,34.183,19.284
RUS,RUS,Mercedes,FP2,17.0,3.0,SOFT,104.151,32.064,49.238,22.849
RUS,RUS,Mercedes,FP2,18.0,3.0,SOFT,94.171,21.347,48.315,24.509
RUS,RUS,Mercedes,FP2,19.0,3.0,SOFT,72.295,18.775,34.142,19.378
RUS,RUS,Mercedes,FP2,20.0,3.0,SOFT,105.873,25.934,55.123,24.816
RUS,RUS,Mercedes,FP2,22.0,4.0,MEDIUM,82.207,24.728,36.798,20.681
RUS,RUS,Mercedes,FP2,23.0,4.0,MEDIUM,76.156,20.055,35.678,20.423
RUS,RUS,Mercedes,FP2,24.0,4.0,MEDIUM,81.435,20.12,36.155,25.16
RUS,RUS,Mercedes,FP2,25.0,4.0,MEDIUM,76.553,20.298,35.852,20.403
RUS,RUS,Mercedes,FP2,26.0,4.0,MEDIUM,76.814,20.232,36.032,20.55
RUS,RUS,Mercedes,FP2,28.0,5.0,MEDIUM,98.726,29.64,44.644,24.442
RUS,RUS,Mercedes,FP2,29.0,5.0,MEDIUM,129.74,24.733,40.403,64.604
BOT,BOT,Kick Sauber,FP2,1.0,1.0,MEDIUM,113.386,30.396,47.46,35.53
BOT,BOT,Kick Sauber,FP2,2.0,1.0,MEDIUM,82.202,20.47,36.119,25.613
BOT,BOT,Kick Sauber,FP2,3.0,1.0,MEDIUM,75.178,20.006,35.431,19.741
BOT,BOT,Kick Sauber,FP2,4.0,1.0,MEDIUM,96.309,22.687,48.125,25.497
BOT,BOT,Kick Sauber,FP2,5.0,1.0,MEDIUM,74.12,19.58,34.911,19.629
BOT,BOT,Kick Sauber,FP2,6.0,1.0,MEDIUM,100.379,25.007,46.393,28.979
BOT,BOT,Kick Sauber,FP2,7.0,1.0,MEDIUM,73.453,19.399,34.659,19.395
BOT,BOT,Kick Sauber,FP2,8.0,1.0,MEDIUM,100.703,22.914,54.085,23.704
BOT,BOT,Kick Sauber,FP2,10.0,2.0,MEDIUM,102.647,32.978,45.854,23.815
BOT,BOT,Kick Sauber,FP2,11.0,2.0,MEDIUM,79.259,20.58,37.645,21.034
BOT,BOT,Kick Sauber,FP2,12.0,2.0,MEDIUM,74.631,19.392,34.931,20.308
BOT,BOT,Kick Sauber,FP2,13.0,2.0,MEDIUM,111.807,35.748,45.686,30.373
BOT,BOT,Kick Sauber,FP2,14.0,2.0,MEDIUM,73.748,19.381,34.747,19.62
BOT,BOT,Kick Sauber,FP2,15.0,2.0,MEDIUM,103.157,23.861,48.3,30.996
BOT,BOT,Kick Sauber,FP2,16.0,2.0,MEDIUM,73.499,19.387,34.646,19.466
BOT,BOT,Kick Sauber,FP2,17.0,2.0,MEDIUM,103.533,24.558,52.135,26.84
BOT,BOT,Kick Sauber,FP2,18.0,2.0,MEDIUM,73.215,19.251,34.613,19.351
BOT,BOT,Kick Sauber,FP2,19.0,2.0,MEDIUM,109.087,24.539,52.873,31.675
BOT,BOT,Kick Sauber,FP2,20.0,2.0,MEDIUM,73.11,19.278,34.535,19.297
BOT,BOT,Kick Sauber,FP2,21.0,2.0,MEDIUM,94.022,24.957,44.702,24.363
BOT,BOT,Kick Sauber,FP2,22.0,2.0,MEDIUM,73.057,19.237,34.474,19.346
BOT,BOT,Kick Sauber,FP2,24.0,3.0,MEDIUM,88.466,27.36,37.973,23.133
BOT,BOT,Kick Sauber,FP2,25.0,3.0,MEDIUM,76.456,20.65,35.514,20.292
BOT,BOT,Kick Sauber,FP2,26.0,3.0,MEDIUM,78.004,20.165,35.737,22.102
BOT,BOT,Kick Sauber,FP2,27.0,3.0,MEDIUM,75.405,19.88,35.435,20.09
BOT,BOT,Kick Sauber,FP2,28.0,3.0,MEDIUM,75.938,19.966,35.731,20.241
BOT,BOT,Kick Sauber,FP2,29.0,3.0,MEDIUM,77.529,20.587,36.311,20.631
BOT,BOT,Kick Sauber,FP2,30.0,3.0,MEDIUM,149.157,27.369,54.367,67.421
PIA,PIA,McLaren,FP2,1.0,1.0,HARD,106.505,34.573,44.96,26.972
PIA,PIA,McLaren,FP2,2.0,1.0,HARD,75.704,20.234,35.187,20.283
PIA,PIA,McLaren,FP2,3.0,1.0,HARD,91.338,24.215,44.65,22.473
PIA,PIA,McLaren,FP2,4.0,1.0,HARD,74.791,19.701,35.292,19.798
PIA,PIA,McLaren,FP2,5.0,1.0,HARD,99.964,26.494,50.571,22.899
PIA,PIA,McLaren,FP2,6.0,1.0,HARD,73.582,19.364,34.68,19.538
PIA,PIA,McLaren,FP2,7.0,1.0,HARD,90.536,22.408,45.377,22.751
PIA,PIA,McLaren,FP2,8.0,1.0,HARD,73.44,19.273,34.58,19.587
PIA,PIA,McLaren,FP2,9.0,1.0,HARD,93.619,25.263,46.36,21.996
PIA,PIA,McLaren,FP2,10.0,1.0,HARD,72.95,18.993,34.405,19.552
PIA,PIA,McLaren,FP2,12.0,2.0,MEDIUM,98.97,29.08,44.129,25.761
PIA,PIA,McLaren,FP2,13.0,2.0,MEDIUM,137.313,19.317,34.431,83.565
PIA,PIA,McLaren,FP2,14.0,3.0,MEDIUM,90.727,27.679,39.787,23.261
PIA,PIA,McLaren,FP2,15.0,3.0,MEDIUM,72.369,18.909,34.3,19.16
PIA,PIA,McLaren,FP2,16.0,3.0,MEDIUM,102.441,25.431,47.832,29.178
PIA,PIA,McLaren,FP2,17.0,3.0,MEDIUM,72.366,18.912,34.113,19.341
PIA,PIA,McLaren,FP2,19.0,4.0,MEDIUM,81.09,23.672,36.147,21.271
PIA,PIA,McLaren,FP2,20.0,4.0,MEDIUM,76.283,20.061,35.596,20.626
PIA,PIA,McLaren,FP2,21.0,4.0,MEDIUM,76.045,19.857,35.863,20.325
PIA,PIA,McLaren,FP2,22.0,4.0,MEDIUM,75.981,20.022,35.637,20.322
PIA,PIA,McLaren,FP2,23.0,4.0,MEDIUM,75.38,19.918,35.29,20.172
PIA,PIA,McLaren,FP2,24.0,4.0,MEDIUM,74.837,19.703,35.09,20.044
PIA,PIA,McLaren,FP2,25.0,4.0,MEDIUM,76.359,20.633,35.424,20.302
PIA,PIA,McLaren,FP2,26.0,4.0,MEDIUM,81.482,19.74,36.03,25.712
PIA,PIA,McLaren,FP2,27.0,4.0,MEDIUM,75.385,19.812,35.482,20.091
PIA,PIA,McLaren,FP2,28.0,4.0,MEDIUM,75.641,19.693,35.685,20.263
PIA,PIA,McLaren,FP2,29.0,4.0,MEDIUM,88.429,20.096,42.726,25.607
PIA,PIA,McLaren,FP2,30.0,4.0,MEDIUM,77.244,20.12,36.234,20.89
PIA,PIA,McLaren,FP2,31.0,4.0,MEDIUM,76.404,19.946,35.961,20.497
PIA,PIA,McLaren,FP2,32.0,4.0,MEDIUM,96.295,20.481,36.476,39.338
PIA,PIA,McLaren,FP2,33.0,5.0,HARD,78.769,22.599,35.829,20.341
PIA,PIA,McLaren,FP2,34.0,5.0,HARD,121.398,26.163,43.325,51.91
VER,VER,Red Bull Racing,FP3,1.0,1.0,SOFT,102.223,35.909,37.686,28.628
VER,VER,Red Bull Racing,FP3,2.0,1.0,SOFT,74.209,19.278,35.074,19.857
VER,VER,Red Bull Racing,FP3,3.0,1.0,SOFT,100.34,28.246,44.474,27.62
VER,VER,Red Bull Racing,FP3,4.0,1.0,SOFT,84.068,19.112,35.703,29.253
VER,VER,Red Bull Racing,FP3,5.0,1.0,SOFT,104.477,26.675,43.54,34.262
VER,VER,Red Bull Racing,FP3,6.0,1.0,SOFT,72.969,18.988,34.407,19.574
VER,VER,Red Bull Racing,FP3,7.0,1.0,SOFT,109.499,27.535,51.179,30.785
VER,VER,Red Bull Racing,FP3,8.0,1.0,SOFT,72.763,18.903,34.399,19.461
VER,VER,Red Bull Racing,FP3,9.0,1.0,SOFT,106.935,29.917,52.707,24.311
VER,VER,Red Bull Racing,FP3,10.0,1.0,SOFT,72.5,18.805,34.35,19.345
VER,VER,Red Bull Racing,FP3,11.0,1.0,SOFT,108.983,28.174,54.93,25.879
VER,VER,Red Bull Racing,FP3,12.0,1.0,SOFT,72.391,18.794,34.293,19.304
VER,VER,Red Bull Racing,FP3,14.0,2.0,SOFT,94.523,26.248,40.364,27.911
VER,VER,Red Bull Racing,FP3,15.0,2.0,SOFT,81.545,18.924,37.943,24.678
VER,VER,Red Bull Racing,FP3,16.0,2.0,SOFT,72.095,18.694,34.141,19.26
VER,VER,Red Bull Racing,FP3,17.0,2.0,SOFT,120.991,29.712,61.488,29.791
VER,VER,Red Bull Racing,FP3,18.0,2.0,SOFT,72.214,18.697,34.099,19.418
VER,VER,Red Bull Racing,FP3,19.0,2.0,SOFT,120.993,34.727,53.215,33.051
VER,VER,Red Bull Racing,FP3,20.0,2.0,SOFT,105.803,29.643,47.862,28.298
VER,VER,Red Bull Racing,FP3,21.0,2.0,SOFT,71.958,18.694,34.036,19.228
VER,VER,Red Bull Racing,FP3,22.0,2.0,SOFT,100.932,27.406,49.003,24.523
VER,VER,Red Bull Racing,FP3,23.0,2.0,SOFT,71.566,18.534,33.906,19.126
VER,VER,Red Bull Racing,FP3,24.0,2.0,SOFT,109.089,28.573,52.58,27.936
VER,VER,Red Bull Racing,FP3,25.0,2.0,SOFT,97.38,18.508,33.918,44.954
VER,VER,Red Bull Racing,FP3,26.0,2.0,SOFT,135.815,30.945,48.461,56.409
SAR,SAR,Williams,FP3,1.0,1.0,SOFT,104.246,37.906,41.443,24.897
SAR,SAR,Williams,FP3,2.0,1.0,SOFT,92.033,21.129,40.8,30.104
SAR,SAR,Williams,FP3,3.0,1.0,SOFT,74.032,19.533,34.662,19.837
SAR,SAR,Williams,FP3,4.0,1.0,SOFT,113.013,27.477,50.784,34.752
SAR,SAR,Williams,FP3,5.0,1.0,SOFT,103.994,22.261,45.279,36.454
SAR,SAR,Williams,FP3,6.0,1.0,SOFT,73.749,19.417,34.43,19.902
SAR,SAR,Williams,FP3,7.0,1.0,SOFT,117.308,26.871,50.837,39.6
SAR,SAR,Williams,FP3,8.0,1.0,SOFT,73.665,19.359,34.485,19.821
SAR,SAR,Williams,FP3,9.0,1.0,SOFT,119.65,27.682,51.942,40.026
SAR,SAR,Williams,FP3,11.0,2.0,SOFT,95.985,27.0,39.586,29.399
SAR,SAR,Williams,FP3,12.0,2.0,SOFT,72.712,19.116,34.181,19.415
SAR,SAR,Williams,FP3,13.0,2.0,SOFT,111.659,28.067,53.531,30.061
SAR,SAR,Williams,FP3,14.0,2.0,SOFT,72.703,19.027,34.356,19.32
SAR,SAR,Williams,FP3,15.0,2.0,SOFT,110.195,32.295,53.25,24.65
SAR,SAR,Williams,FP3,16.0,2.0,SOFT,73.089,19.121,34.42,19.548
SAR,SAR,Williams,FP3,18.0,3.0,SOFT,121.433,36.688,47.329,37.416
SAR,SAR,Williams,FP3,19.0,3.0,SOFT,95.463,25.527,44.808,25.128
SAR,SAR,Williams,FP3,20.0,3.0,SOFT,130.884,21.402,39.163,70.319
RIC,RIC,RB,FP3,2.0,2.0,SOFT,106.89,32.25,45.419,29.221
RIC,RIC,RB,FP3,3.0,2.0,SOFT,78.215,19.798,36.443,21.974
RIC,RIC,RB,FP3,4.0,2.0,SOFT,74.548,19.685,34.982,19.881
RIC,RIC,RB,FP3,5.0,2.0,SOFT,113.489,,,25.29
RIC,RIC,RB,FP3,6.0,2.0,SOFT,88.109,19.957,43.847,24.305
RIC,RIC,RB,FP3,7.0,2.0,SOFT,74.28,19.55,34.78,19.95
RIC,RIC,RB,FP3,8.0,2.0,SOFT,114.039,29.942,54.346,29.751
RIC,RIC,RB,FP3,9.0,2.0,SOFT,97.742,28.799,46.289,22.654
RIC,RIC,RB,FP3,10.0,2.0,SOFT,73.417,19.341,34.441,19.635
RIC,RIC,RB,FP3,11.0,2.0,SOFT,114.126,,,28.781
RIC,RIC,RB,FP3,12.0,2.0,SOFT,85.746,24.594,39.077,22.075
RIC,RIC,RB,FP3,13.0,2.0,SOFT,73.007,19.28,34.197,19.53
RIC,RIC,RB,FP3,15.0,3.0,SOFT,103.305,29.947,44.869,28.489
RIC,RIC,RB,FP3,16.0,3.0,SOFT,73.091,19.333,34.299,19.459
RIC,RIC,RB,FP3,17.0,3.0,SOFT,101.902,24.934,46.721,30.247
RIC,RIC,RB,FP3,18.0,3.0,SOFT,100.22,30.769,46.304,23.147
RIC,RIC,RB,FP3,19.0,3.0,SOFT,72.829,19.195,34.288,19.346
RIC,RIC,RB,FP3,20.0,3.0,SOFT,125.903,30.519,46.502,48.882
RIC,RIC,RB,FP3,21.0,4.0,SOFT,94.452,29.045,43.006,22.401
RIC,RIC,RB,FP3,22.0,4.0,SOFT,72.877,19.246,34.256,19.375
RIC,RIC,RB,FP3,23.0,4.0,SOFT,102.911,29.207,46.289,27.415
RIC,RIC,RB,FP3,24.0,4.0,SOFT,93.699,26.865,43.591,23.243
RIC,RIC,RB,FP3,25.0,4.0,SOFT,73.012,19.2,34.289,19.523
RIC,RIC,RB,FP3,26.0,4.0,SOFT,86.043,20.917,38.133,26.993
RIC,RIC,RB,FP3,27.0,4.0,SOFT,144.795,29.724,53.247,61.824
NOR,NOR,McLaren,FP3,1.0,1.0,HARD,116.456,31.232,43.24,41.984
NOR,NOR,McLaren,FP3,3.0,3.0,SOFT,104.692,33.604,46.234,24.854
NOR,NOR,McLaren,FP3,4.0,3.0,SOFT,75.118,19.863,35.318,19.937
NOR,NOR,McLaren,FP3,5.0,3.0,SOFT,118.006,30.173,48.988,38.845
NOR,NOR,McLaren,FP3,6.0,3.0,SOFT,73.726,19.537,34.527,19.662
NOR,NOR,McLaren,FP3,7.0,3.0,SOFT,118.001,29.207,56.545,32.249
NOR,NOR,McLaren,FP3,8.0,3.0,SOFT,73.292,19.349,34.407,19.536
NOR,NOR,McLaren,FP3,9.0,3.0,SOFT,106.253,26.743,53.288,26.222
NOR,NOR,McLaren,FP3,10.0,3.0,SOFT,72.835,19.245,34.182,19.408
NOR,NOR,McLaren,FP3,11.0,3.0,SOFT,101.746,24.271,51.455,26.02
NOR,NOR,McLaren,FP3,12.0,3.0,SOFT,72.771,19.333,34.13,19.308
NOR,NOR,McLaren,FP3,14.0,4.0,SOFT,92.82,26.182,37.617,29.021
NOR,NOR,McLaren,FP3,15.0,4.0,SOFT,85.271,20.877,41.034,23.36
NOR,NOR,McLaren,FP3,16.0,4.0,SOFT,83.798,18.814,38.912,26.072
NOR,NOR,McLaren,FP3,17.0,4.0,SOFT,94.59,23.342,44.932,26.316
NOR,NOR,McLaren,FP3,18.0,4.0,SOFT,72.091,19.009,33.952,19.13
NOR,NOR,McLaren,FP3,19.0,4.0,SOFT,118.133,26.753,58.819,32.561
NOR,NOR,McLaren,FP3,20.0,4.0,SOFT,71.988,18.805,33.852,19.331
NOR,NOR,McLaren,FP3,22.0,5.0,SOFT,99.941,24.706,49.214,26.021
NOR,NOR,McLaren,FP3,23.0,5.0,SOFT,119.983,25.087,46.796,48.1
GAS,GAS,Alpine,FP3,1.0,1.0,SOFT,88.361,26.478,38.834,23.049
GAS,GAS,Alpine,FP3,2.0,1.0,SOFT,75.241,19.761,35.197,20.283
GAS,GAS,Alpine,FP3,3.0,1.0,SOFT,100.917,28.727,43.724,28.466
GAS,GAS,Alpine,FP3,4.0,1.0,SOFT,73.876,19.499,34.649,19.728
GAS,GAS,Alpine,FP3,5.0,1.0,SOFT,106.769,30.614,51.221,24.934
GAS,GAS,Alpine,FP3,6.0,1.0,SOFT,73.746,19.374,34.655,19.717
GAS,GAS,Alpine,FP3,7.0,1.0,SOFT,108.597,30.111,49.591,28.895
GAS,GAS,Alpine,FP3,8.0,1.0,SOFT,101.865,28.587,44.62,28.658
GAS,GAS,Alpine,FP3,9.0,1.0,SOFT,73.384,19.245,34.298,19.841
GAS,GAS,Alpine,FP3,10.0,1.0,SOFT,108.16,29.934,48.986,29.24
GAS,GAS,Alpine,FP3,11.0,1.0,SOFT,94.772,27.545,44.995,22.232
GAS,GAS,Alpine,FP3,12.0,1.0,SOFT,72.972,19.115,34.323,19.534
GAS,GAS,Alpine,FP3,14.0,2.0,SOFT,86.024,25.64,38.399,21.985
GAS,GAS,Alpine,FP3,15.0,2.0,SOFT,72.711,19.057,34.168,19.486
GAS,GAS,Alpine,FP3,16.0,2.0,SOFT,98.445,26.913,43.111,28.421
GAS,GAS,Alpine,FP3,17.0,2.0,SOFT,96.832,30.939,43.803,22.09
GAS,GAS,Alpine,FP3,18.0,2.0,SOFT,72.144,18.846,33.758,19.54
GAS,GAS,Alpine,FP3,19.0,2.0,SOFT,99.263,26.19,46.858,26.215
GAS,GAS,Alpine,FP3,20.0,2.0,SOFT,95.968,27.39,46.395,22.183
GAS,GAS,Alpine,FP3,21.0,2.0,SOFT,72.817,18.866,34.262,19.689
GAS,GAS,Alpine,FP3,22.0,2.0,SOFT,106.637,28.684,49.413,28.54
GAS,GAS,Alpine,FP3,23.0,2.0,SOFT,99.028,25.016,47.121,26.891
GAS,GAS,Alpine,FP3,24.0,2.0,SOFT,72.326,18.865,33.974,19.487
GAS,GAS,Alpine,FP3,25.0,2.0,SOFT,119.352,27.085,47.174,45.093
PER,PER,Red Bull Racing,FP3,1.0,1.0,SOFT,108.06,35.169,44.792,28.099
PER,PER,Red Bull Racing,FP3,2.0,1.0,SOFT,75.761,20.322,35.347,20.092
PER,PER,Red Bull Racing,FP3,3.0,1.0,SOFT,115.208,29.791,51.583,33.834
PER,PER,Red Bull Racing,FP3,4.0,1.0,SOFT,74.203,19.609,34.838,19.756
PER,PER,Red Bull Racing,FP3,5.0,1.0,SOFT,119.659,32.973,53.523,33.163
PER,PER,Red Bull Racing,FP3,6.0,1.0,SOFT,105.701,28.053,50.606,27.042
PER,PER,Red Bull Racing,FP3,7.0,1.0,SOFT,104.937,19.413,34.512,51.012
PER,PER,Red Bull Racing,FP3,8.0,2.0,SOFT,127.732,37.41,55.027,35.295
PER,PER,Red Bull Racing,FP3,9.0,2.0,SOFT,73.155,19.402,34.339,19.414
PER,PER,Red Bull Racing,FP3,11.0,3.0,SOFT,91.198,28.531,40.151,22.516
PER,PER,Red Bull Racing,FP3,12.0,3.0,SOFT,72.717,18.975,34.342,19.4
PER,PER,Red Bull Racing,FP3,13.0,3.0,SOFT,122.368,32.74,56.872,32.756
PER,PER,Red Bull Racing,FP3,14.0,3.0,SOFT,112.372,33.956,46.5,31.916
PER,PER,Red Bull Racing,FP3,15.0,3.0,SOFT,98.327,23.408,50.537,24.382
PER,PER,Red Bull Racing,FP3,16.0,3.0,SOFT,72.277,18.953,34.063,19.261
PER,PER,Red Bull Racing,FP3,17.0,3.0,SOFT,118.093,29.109,55.362,33.622
PER,PER,Red Bull Racing,FP3,18.0,3.0,SOFT,111.165,28.647,52.832,29.686
PER,PER,Red Bull Racing,FP3,19.0,3.0,SOFT,76.743,19.063,34.255,23.425
PER,PER,Red Bull Racing,FP3,20.0,3.0,SOFT,131.066,31.594,50.805,48.667
PER,PER,Red Bull Racing,FP3,21.0,4.0,SOFT,111.803,34.251,42.202,35.35
PER,PER,Red Bull Racing,FP3,22.0,4.0,SOFT,71.923,18.932,33.84,19.151
PER,PER,Red Bull Racing,FP3,23.0,4.0,SOFT,142.717,29.679,49.985,63.053
ALO,ALO,Aston Martin,FP3,1.0,1.0,MEDIUM,112.512,25.816,41.578,45.118
ALO,ALO,Aston Martin,FP3,3.0,3.0,MEDIUM,89.931,29.844,37.828,22.259
ALO,ALO,Aston Martin,FP3,4.0,3.0,MEDIUM,75.72,19.833,35.424,20.463
ALO,ALO,Aston Martin,FP3,5.0,3.0,MEDIUM,97.466,23.249,42.802,31.415
ALO,ALO,Aston Martin,FP3,6.0,3.0,MEDIUM,90.861,19.635,38.181,33.045
ALO,ALO,Aston Martin,FP3,7.0,3.0,MEDIUM,74.166,19.41,34.753,20.003
ALO,ALO,Aston Martin,FP3,8.0,3.0,MEDIUM,105.799,25.2,47.581,33.018
ALO,ALO,Aston Martin,FP3,9.0,3.0,MEDIUM,73.79,19.26,34.722,19.808
ALO,ALO,Aston Martin,FP3,10.0,3.0,MEDIUM,107.431,28.172,45.951,33.308
ALO,ALO,Aston Martin,FP3,12.0,4.0,SOFT,84.222,24.247,37.936,22.039
ALO,ALO,Aston Martin,FP3,13.0,4.0,SOFT,72.087,18.826,33.949,19.312
ALO,ALO,Aston Martin,FP3,14.0,4.0,SOFT,99.091,25.664,46.292,27.135
ALO,ALO,Aston Martin,FP3,15.0,4.0,SOFT,72.955,18.855,34.277,19.823
ALO,ALO,Aston Martin,FP3,16.0,4.0,SOFT,107.84,28.784,51.666,27.39
ALO,ALO,Aston Martin,FP3,17.0,4.0,SOFT,79.545,18.877,36.298,24.37
ALO,ALO,Aston Martin,FP3,18.0,4.0,SOFT,110.135,32.025,49.575,28.535
ALO,ALO,Aston Martin,FP3,19.0,4.0,SOFT,74.255,19.15,34.964,20.141
ALO,ALO,Aston Martin,FP3,20.0,4.0,SOFT,107.749,27.992,49.253,30.504
ALO,ALO,Aston Martin,FP3,21.0,4.0,SOFT,74.197,19.38,34.911,19.906
ALO,ALO,Aston Martin,FP3,23.0,5.0,SOFT,93.349,27.143,42.001,24.205
ALO,ALO,Aston Martin,FP3,24.0,5.0,SOFT,145.431,27.578,47.315,70.538
LEC,LEC,Ferrari,FP3,1.0,1.0,SOFT,114.062,40.152,44.984,28.926
LEC,LEC,Ferrari,FP3,2.0,1.0,SOFT,73.791,19.524,34.493,19.774
